Shop_ID,Shop_Name,Location,Date,Product_ID,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Cost_Price_Per_Unit,Total_Cost,Profit
S007,Shop_7,Ahmedabad,2025-05-03,P101,Milk,80,67,5360,54,4320,1040
S004,Shop_4,Hyderabad,2025-04-02,P104,Cheese,58,80,4640,78,4524,116
S009,Shop_9,Jaipur,2025-02-20,P106,Juice,30,82,2460,82,2460,0
S013,Shop_13,Pune,2025-06-02,P111,Coffee,35,38,1330,32,1120,210
S019,Shop_19,Pune,2025-02-11,P119,Detergent,152,100,15200,101,15352,-152
S004,Shop_4,Jaipur,2025-03-03,P109,Sugar,187,10,1870,7,1309,561
S016,Shop_16,Kolkata,2025-05-24,P108,Oil,106,61,6466,46,4876,1590
S007,Shop_7,Lucknow,2025-01-10,P115,Toothpaste,94,74,6956,62,5828,1128
S018,Shop_18,Bangalore,2025-03-03,P117,Cereal,174,19,3306,14,2436,870
S010,Shop_10,Bangalore,2025-02-17,P113,Soap,60,24,1440,23,1380,60
S018,Shop_18,Lucknow,2025-03-28,P110,Tea,142,58,8236,59,8378,-142
S011,Shop_11,Pune,2025-05-14,P119,Detergent,93,61,5673,57,5301,372
S006,Shop_6,Bangalore,2025-05-14,P103,Butter,107,15,1605,1,107,1498
S015,Shop_15,Jaipur,2025-03-26,P101,Milk,12,57,684,61,732,-48
S013,Shop_13,Hyderabad,2025-01-04,P112,Biscuits,191,76,14516,62,11842,2674
S003,Shop_3,Ahmedabad,2025-03-10,P119,Detergent,64,31,1984,18,1152,832
S001,Shop_1,Hyderabad,2025-04-20,P112,Biscuits,68,51,3468,52,3536,-68
S020,Shop_20,Pune,2025-05-26,P103,Butter,82,92,7544,94,7708,-164
S005,Shop_5,Hyderabad,2025-06-01,P106,Juice,33,88,2904,90,2970,-66
S013,Shop_13,Delhi,2025-04-09,P115,Toothpaste,126,16,2016,10,1260,756
S013,Shop_13,Lucknow,2025-06-24,P103,Butter,83,100,8300,89,7387,913
S008,Shop_8,Pune,2025-03-15,P102,Bread,51,24,1224,13,663,561
S003,Shop_3,Hyderabad,2025-02-08,P118,Flour,119,23,2737,10,1190,1547
S020,Shop_20,Chennai,2025-01-23,P119,Detergent,152,48,7296,45,6840,456
S001,Shop_1,Kolkata,2025-01-18,P107,Rice,97,18,1746,17,1649,97
S003,Shop_3,Chennai,2025-02-22,P120,Snacks,51,95,4845,81,4131,714
S008,Shop_8,Mumbai,2025-01-14,P103,Butter,27,51,1377,53,1431,-54
S018,Shop_18,Lucknow,2025-04-11,P113,Soap,157,42,6594,32,5024,1570
S020,Shop_20,Delhi,2025-01-20,P113,Soap,144,52,7488,41,5904,1584
S005,Shop_5,Delhi,2025-02-05,P104,Cheese,28,27,756,14,392,364
S019,Shop_19,Hyderabad,2025-04-22,P105,Eggs,38,37,1406,31,1178,228
S009,Shop_9,Mumbai,2025-05-24,P117,Cereal,142,55,7810,46,6532,1278
S010,Shop_10,Bangalore,2025-06-19,P106,Juice,117,69,8073,69,8073,0
S002,Shop_2,Delhi,2025-01-21,P113,Soap,88,73,6424,74,6512,-88
S012,Shop_12,Pune,2025-06-01,P119,Detergent,198,47,9306,44,8712,594
S001,Shop_1,Hyderabad,2025-06-08,P105,Eggs,108,91,9828,90,9720,108
S004,Shop_4,Pune,2025-04-09,P106,Juice,84,43,3612,35,2940,672
S003,Shop_3,Bangalore,2025-05-04,P115,Toothpaste,77,56,4312,48,3696,616
S016,Shop_16,Ahmedabad,2025-03-07,P114,Shampoo,132,13,1716,17,2244,-528
S010,Shop_10,Hyderabad,2025-01-23,P101,Milk,34,40,1360,28,952,408
S002,Shop_2,Mumbai,2025-06-20,P113,Soap,99,47,4653,32,3168,1485
S004,Shop_4,Pune,2025-02-15,P117,Cereal,29,76,2204,73,2117,87
S001,Shop_1,Chennai,2025-04-06,P103,Butter,182,65,11830,53,9646,2184
S001,Shop_1,Ahmedabad,2025-06-22,P113,Soap,133,64,8512,60,7980,532
S018,Shop_18,Ahmedabad,2025-06-16,P109,Sugar,169,20,3380,10,1690,1690
S018,Shop_18,Chennai,2025-04-03,P108,Oil,75,44,3300,48,3600,-300
S017,Shop_17,Bangalore,2025-02-15,P115,Toothpaste,66,82,5412,72,4752,660
S020,Shop_20,Mumbai,2025-03-20,P114,Shampoo,189,100,18900,93,17577,1323
S016,Shop_16,Lucknow,2025-04-19,P107,Rice,59,60,3540,50,2950,590
S012,Shop_12,Delhi,2025-04-08,P102,Bread,91,83,7553,82,7462,91
S012,Shop_12,Kolkata,2025-06-23,P107,Rice,88,19,1672,10,880,792
S014,Shop_14,Pune,2025-03-22,P114,Shampoo,184,51,9384,48,8832,552
S008,Shop_8,Mumbai,2025-01-27,P104,Cheese,112,12,1344,8,896,448
S009,Shop_9,Chennai,2025-01-03,P118,Flour,22,67,1474,53,1166,308
S006,Shop_6,Bangalore,2025-02-02,P116,Salt,12,57,684,60,720,-36
S013,Shop_13,Lucknow,2025-02-03,P109,Sugar,128,41,5248,45,5760,-512
S008,Shop_8,Bangalore,2025-01-14,P104,Cheese,104,93,9672,96,9984,-312
S012,Shop_12,Chennai,2025-04-05,P112,Biscuits,39,92,3588,95,3705,-117
S001,Shop_1,Chennai,2025-05-12,P120,Snacks,116,98,11368,94,10904,464
S020,Shop_20,Ahmedabad,2025-05-25,P110,Tea,35,34,1190,34,1190,0
S011,Shop_11,Mumbai,2025-03-30,P110,Tea,10,68,680,62,620,60
S019,Shop_19,Ahmedabad,2025-03-24,P119,Detergent,183,60,10980,59,10797,183
S013,Shop_13,Mumbai,2025-04-24,P113,Soap,159,12,1908,10,1590,318
S001,Shop_1,Ahmedabad,2025-06-23,P108,Oil,122,16,1952,17,2074,-122
S020,Shop_20,Pune,2025-02-22,P115,Toothpaste,82,78,6396,70,5740,656
S006,Shop_6,Ahmedabad,2025-02-19,P101,Milk,38,83,3154,69,2622,532
S002,Shop_2,Bangalore,2025-01-27,P103,Butter,99,65,6435,62,6138,297
S009,Shop_9,Lucknow,2025-01-09,P117,Cereal,54,95,5130,88,4752,378
S019,Shop_19,Chennai,2025-03-25,P107,Rice,194,95,18430,95,18430,0
S015,Shop_15,Mumbai,2025-06-15,P103,Butter,197,87,17139,76,14972,2167
S020,Shop_20,Lucknow,2025-05-31,P104,Cheese,41,77,3157,78,3198,-41
S019,Shop_19,Mumbai,2025-01-11,P112,Biscuits,66,62,4092,51,3366,726
S017,Shop_17,Ahmedabad,2025-01-22,P111,Coffee,182,24,4368,13,2366,2002
S015,Shop_15,Kolkata,2025-06-05,P114,Shampoo,69,33,2277,29,2001,276
S004,Shop_4,Delhi,2025-02-07,P107,Rice,145,60,8700,49,7105,1595
S008,Shop_8,Ahmedabad,2025-04-05,P107,Rice,176,88,15488,92,16192,-704
S010,Shop_10,Bangalore,2025-01-06,P112,Biscuits,93,89,8277,79,7347,930
S006,Shop_6,Hyderabad,2025-06-18,P109,Sugar,73,39,2847,39,2847,0
S018,Shop_18,Mumbai,2025-06-04,P103,Butter,15,34,510,29,435,75
S013,Shop_13,Mumbai,2025-01-25,P116,Salt,59,14,826,16,944,-118
S020,Shop_20,Delhi,2025-02-23,P107,Rice,31,45,1395,49,1519,-124
S011,Shop_11,Ahmedabad,2025-03-24,P120,Snacks,141,34,4794,25,3525,1269
S016,Shop_16,Pune,2025-04-19,P112,Biscuits,62,89,5518,90,5580,-62
S006,Shop_6,Jaipur,2025-02-20,P104,Cheese,24,47,1128,50,1200,-72
S007,Shop_7,Hyderabad,2025-03-18,P109,Sugar,71,68,4828,59,4189,639
S004,Shop_4,Hyderabad,2025-04-04,P111,Coffee,105,51,5355,45,4725,630
S014,Shop_14,Kolkata,2025-04-07,P103,Butter,52,56,2912,44,2288,624
S007,Shop_7,Kolkata,2025-01-05,P104,Cheese,184,94,17296,95,17480,-184
S013,Shop_13,Delhi,2025-03-11,P104,Cheese,191,17,3247,7,1337,1910
S015,Shop_15,Mumbai,2025-03-20,P118,Flour,146,80,11680,83,12118,-438
S007,Shop_7,Hyderabad,2025-05-31,P115,Toothpaste,151,43,6493,43,6493,0
S012,Shop_12,Mumbai,2025-06-03,P116,Salt,158,54,8532,54,8532,0
S013,Shop_13,Ahmedabad,2025-01-08,P118,Flour,56,35,1960,31,1736,224
S019,Shop_19,Ahmedabad,2025-01-12,P105,Eggs,129,40,5160,31,3999,1161
S017,Shop_17,Pune,2025-02-06,P110,Tea,19,13,247,11,209,38
S019,Shop_19,Jaipur,2025-04-09,P102,Bread,163,58,9454,46,7498,1956
S011,Shop_11,Pune,2025-03-22,P118,Flour,163,33,5379,31,5053,326
S014,Shop_14,Chennai,2025-02-06,P108,Oil,186,16,2976,18,3348,-372
S013,Shop_13,Mumbai,2025-05-24,P102,Bread,66,100,6600,98,6468,132
S007,Shop_7,Jaipur,2025-02-15,P102,Bread,161,80,12880,73,11753,1127
S018,Shop_18,Hyderabad,2025-01-05,P110,Tea,36,18,648,4,144,504
S010,Shop_10,Kolkata,2025-04-12,P108,Oil,167,78,13026,82,13694,-668
S013,Shop_13,Pune,2025-01-17,P104,Cheese,124,50,6200,38,4712,1488
S003,Shop_3,Ahmedabad,2025-02-14,P119,Detergent,75,18,1350,21,1575,-225
S011,Shop_11,Pune,2025-04-05,P114,Shampoo,12,12,144,14,168,-24
S001,Shop_1,Jaipur,2025-01-05,P119,Detergent,168,19,3192,13,2184,1008
S017,Shop_17,Hyderabad,2025-06-27,P114,Shampoo,19,45,855,31,589,266
S001,Shop_1,Pune,2025-02-07,P115,Toothpaste,182,71,12922,72,13104,-182
S011,Shop_11,Mumbai,2025-02-11,P119,Detergent,150,84,12600,73,10950,1650
S015,Shop_15,Lucknow,2025-05-12,P112,Biscuits,85,30,2550,17,1445,1105
S006,Shop_6,Bangalore,2025-04-24,P114,Shampoo,182,40,7280,45,8190,-910
S016,Shop_16,Jaipur,2025-04-30,P114,Shampoo,171,92,15732,97,16587,-855
S018,Shop_18,Lucknow,2025-05-25,P103,Butter,45,20,900,23,1035,-135
S017,Shop_17,Mumbai,2025-04-15,P115,Toothpaste,55,95,5225,85,4675,550
S010,Shop_10,Hyderabad,2025-03-16,P104,Cheese,176,98,17248,98,17248,0
S005,Shop_5,Jaipur,2025-05-02,P117,Cereal,40,92,3680,77,3080,600
S006,Shop_6,Mumbai,2025-03-01,P118,Flour,134,45,6030,49,6566,-536
S010,Shop_10,Chennai,2025-04-21,P117,Cereal,21,72,1512,73,1533,-21
S011,Shop_11,Chennai,2025-06-16,P115,Toothpaste,160,84,13440,74,11840,1600
S011,Shop_11,Mumbai,2025-03-24,P106,Juice,22,96,2112,82,1804,308
S014,Shop_14,Delhi,2025-04-30,P109,Sugar,21,89,1869,74,1554,315
S002,Shop_2,Hyderabad,2025-01-06,P110,Tea,17,25,425,12,204,221
S009,Shop_9,Chennai,2025-02-12,P119,Detergent,110,81,8910,66,7260,1650
S016,Shop_16,Kolkata,2025-01-03,P102,Bread,101,49,4949,43,4343,606
S008,Shop_8,Chennai,2025-01-01,P109,Sugar,172,70,12040,73,12556,-516
S016,Shop_16,Hyderabad,2025-04-15,P105,Eggs,73,76,5548,80,5840,-292
S009,Shop_9,Pune,2025-03-10,P106,Juice,169,85,14365,80,13520,845
S008,Shop_8,Pune,2025-01-23,P113,Soap,86,40,3440,25,2150,1290
S001,Shop_1,Delhi,2025-01-12,P117,Cereal,186,60,11160,45,8370,2790
S019,Shop_19,Pune,2025-01-31,P115,Toothpaste,142,40,5680,43,6106,-426
S018,Shop_18,Mumbai,2025-04-01,P117,Cereal,178,15,2670,19,3382,-712
S020,Shop_20,Hyderabad,2025-01-05,P108,Oil,191,98,18718,87,16617,2101
S014,Shop_14,Hyderabad,2025-03-05,P117,Cereal,142,30,4260,29,4118,142
S008,Shop_8,Pune,2025-02-16,P112,Biscuits,39,24,936,24,936,0
S010,Shop_10,Mumbai,2025-05-16,P107,Rice,143,47,6721,48,6864,-143
S014,Shop_14,Delhi,2025-03-14,P108,Oil,190,89,16910,82,15580,1330
S006,Shop_6,Hyderabad,2025-06-21,P115,Toothpaste,87,21,1827,25,2175,-348
S015,Shop_15,Kolkata,2025-06-20,P102,Bread,16,81,1296,79,1264,32
S020,Shop_20,Lucknow,2025-05-27,P113,Soap,58,75,4350,78,4524,-174
S016,Shop_16,Delhi,2025-06-04,P101,Milk,171,13,2223,11,1881,342
S012,Shop_12,Kolkata,2025-06-19,P120,Snacks,165,42,6930,42,6930,0
S001,Shop_1,Ahmedabad,2025-02-23,P109,Sugar,145,25,3625,27,3915,-290
S010,Shop_10,Hyderabad,2025-01-06,P118,Flour,42,76,3192,68,2856,336
S016,Shop_16,Pune,2025-02-26,P103,Butter,62,79,4898,68,4216,682
S015,Shop_15,Lucknow,2025-05-18,P105,Eggs,13,22,286,21,273,13
S014,Shop_14,Jaipur,2025-01-01,P119,Detergent,43,76,3268,69,2967,301
S001,Shop_1,Jaipur,2025-06-09,P112,Biscuits,138,94,12972,93,12834,138
S013,Shop_13,Lucknow,2025-03-20,P102,Bread,67,58,3886,56,3752,134
S014,Shop_14,Jaipur,2025-03-27,P118,Flour,129,92,11868,92,11868,0
S006,Shop_6,Hyderabad,2025-06-16,P114,Shampoo,132,36,4752,22,2904,1848
S014,Shop_14,Hyderabad,2025-06-11,P119,Detergent,103,30,3090,33,3399,-309
S007,Shop_7,Jaipur,2025-04-17,P117,Cereal,169,41,6929,30,5070,1859
S020,Shop_20,Hyderabad,2025-02-08,P113,Soap,144,20,2880,10,1440,1440
S004,Shop_4,Hyderabad,2025-05-17,P117,Cereal,107,84,8988,69,7383,1605
S013,Shop_13,Mumbai,2025-05-15,P105,Eggs,110,56,6160,45,4950,1210
S012,Shop_12,Lucknow,2025-06-14,P115,Toothpaste,49,16,784,3,147,637
S009,Shop_9,Hyderabad,2025-04-01,P101,Milk,154,93,14322,85,13090,1232
S016,Shop_16,Bangalore,2025-01-09,P103,Butter,141,81,11421,78,10998,423
S018,Shop_18,Pune,2025-01-31,P110,Tea,29,70,2030,65,1885,145
S002,Shop_2,Delhi,2025-06-20,P108,Oil,48,64,3072,62,2976,96
S007,Shop_7,Chennai,2025-01-21,P116,Salt,133,82,10906,81,10773,133
S004,Shop_4,Bangalore,2025-04-23,P115,Toothpaste,111,37,4107,26,2886,1221
S012,Shop_12,Ahmedabad,2025-04-24,P111,Coffee,94,92,8648,80,7520,1128
S008,Shop_8,Pune,2025-05-09,P107,Rice,105,19,1995,24,2520,-525
S006,Shop_6,Ahmedabad,2025-04-27,P103,Butter,189,46,8694,48,9072,-378
S001,Shop_1,Kolkata,2025-06-05,P111,Coffee,161,76,12236,68,10948,1288
S019,Shop_19,Jaipur,2025-02-24,P101,Milk,198,41,8118,44,8712,-594
S002,Shop_2,Bangalore,2025-02-20,P116,Salt,52,54,2808,49,2548,260
S007,Shop_7,Kolkata,2025-05-25,P112,Biscuits,36,46,1656,51,1836,-180
S009,Shop_9,Hyderabad,2025-02-14,P105,Eggs,158,23,3634,11,1738,1896
S012,Shop_12,Kolkata,2025-04-13,P118,Flour,183,63,11529,49,8967,2562
S017,Shop_17,Lucknow,2025-01-23,P101,Milk,77,51,3927,54,4158,-231
S004,Shop_4,Bangalore,2025-01-02,P119,Detergent,125,59,7375,51,6375,1000
S004,Shop_4,Ahmedabad,2025-01-16,P111,Coffee,180,66,11880,67,12060,-180
S014,Shop_14,Ahmedabad,2025-03-12,P111,Coffee,126,94,11844,87,10962,882
S010,Shop_10,Jaipur,2025-03-31,P115,Toothpaste,29,41,1189,33,957,232
S001,Shop_1,Delhi,2025-01-16,P115,Toothpaste,81,26,2106,15,1215,891
S011,Shop_11,Hyderabad,2025-05-15,P117,Cereal,58,36,2088,26,1508,580
S006,Shop_6,Ahmedabad,2025-05-28,P110,Tea,149,74,11026,64,9536,1490
S003,Shop_3,Mumbai,2025-06-02,P109,Sugar,13,50,650,43,559,91
S019,Shop_19,Kolkata,2025-04-13,P113,Soap,34,77,2618,72,2448,170
S003,Shop_3,Ahmedabad,2025-03-08,P118,Flour,127,98,12446,92,11684,762
S020,Shop_20,Mumbai,2025-01-15,P112,Biscuits,180,10,1800,2,360,1440
S013,Shop_13,Kolkata,2025-02-02,P102,Bread,162,31,5022,34,5508,-486
S005,Shop_5,Ahmedabad,2025-01-14,P117,Cereal,75,14,1050,3,225,825
S020,Shop_20,Kolkata,2025-06-24,P102,Bread,118,80,9440,65,7670,1770
S014,Shop_14,Mumbai,2025-03-02,P119,Detergent,20,14,280,4,80,200
S008,Shop_8,Bangalore,2025-06-01,P108,Oil,51,76,3876,81,4131,-255
S008,Shop_8,Delhi,2025-05-10,P117,Cereal,190,48,9120,41,7790,1330
S018,Shop_18,Hyderabad,2025-01-22,P104,Cheese,193,59,11387,47,9071,2316
S011,Shop_11,Jaipur,2025-01-27,P112,Biscuits,20,44,880,35,700,180
S014,Shop_14,Lucknow,2025-06-10,P101,Milk,171,82,14022,77,13167,855
S015,Shop_15,Bangalore,2025-02-04,P115,Toothpaste,186,32,5952,37,6882,-930
S016,Shop_16,Ahmedabad,2025-02-27,P107,Rice,174,17,2958,4,696,2262
S004,Shop_4,Lucknow,2025-01-24,P106,Juice,73,14,1022,19,1387,-365
S013,Shop_13,Delhi,2025-03-10,P109,Sugar,152,12,1824,17,2584,-760
S011,Shop_11,Delhi,2025-03-16,P109,Sugar,192,60,11520,64,12288,-768
S003,Shop_3,Kolkata,2025-02-16,P120,Snacks,78,20,1560,15,1170,390
S008,Shop_8,Lucknow,2025-02-04,P114,Shampoo,176,58,10208,57,10032,176
S013,Shop_13,Hyderabad,2025-04-26,P103,Butter,105,33,3465,36,3780,-315
S003,Shop_3,Bangalore,2025-03-24,P109,Sugar,143,41,5863,43,6149,-286
S014,Shop_14,Ahmedabad,2025-06-06,P113,Soap,199,48,9552,36,7164,2388
S006,Shop_6,Ahmedabad,2025-06-28,P101,Milk,29,51,1479,45,1305,174
S008,Shop_8,Mumbai,2025-01-18,P118,Flour,199,30,5970,31,6169,-199
S014,Shop_14,Ahmedabad,2025-05-04,P120,Snacks,146,99,14454,94,13724,730
S006,Shop_6,Jaipur,2025-06-16,P110,Tea,85,82,6970,78,6630,340
S020,Shop_20,Pune,2025-03-19,P110,Tea,12,40,480,41,492,-12
S016,Shop_16,Ahmedabad,2025-05-12,P117,Cereal,150,85,12750,89,13350,-600
S003,Shop_3,Kolkata,2025-05-17,P107,Rice,184,16,2944,9,1656,1288
S017,Shop_17,Pune,2025-04-13,P119,Detergent,138,95,13110,91,12558,552
S011,Shop_11,Mumbai,2025-06-19,P111,Coffee,43,36,1548,29,1247,301
S020,Shop_20,Pune,2025-05-30,P111,Coffee,179,68,12172,59,10561,1611
S014,Shop_14,Bangalore,2025-05-03,P107,Rice,18,97,1746,99,1782,-36
S020,Shop_20,Pune,2025-05-30,P108,Oil,135,29,3915,15,2025,1890
S007,Shop_7,Lucknow,2025-01-05,P111,Coffee,91,74,6734,78,7098,-364
S009,Shop_9,Hyderabad,2025-04-10,P118,Flour,42,74,3108,77,3234,-126
S009,Shop_9,Jaipur,2025-05-04,P102,Bread,170,97,16490,96,16320,170
S007,Shop_7,Chennai,2025-06-12,P108,Oil,197,34,6698,35,6895,-197
S007,Shop_7,Delhi,2025-06-15,P118,Flour,124,31,3844,24,2976,868
S002,Shop_2,Jaipur,2025-02-26,P111,Coffee,12,93,1116,96,1152,-36
S007,Shop_7,Kolkata,2025-01-02,P105,Eggs,116,74,8584,71,8236,348
S006,Shop_6,Bangalore,2025-01-28,P107,Rice,11,12,132,9,99,33
S010,Shop_10,Delhi,2025-04-27,P102,Bread,114,79,9006,74,8436,570
S008,Shop_8,Delhi,2025-06-02,P107,Rice,153,85,13005,83,12699,306
S013,Shop_13,Pune,2025-01-21,P112,Biscuits,61,56,3416,51,3111,305
S012,Shop_12,Chennai,2025-06-09,P109,Sugar,81,98,7938,86,6966,972
S004,Shop_4,Delhi,2025-03-27,P105,Eggs,150,41,6150,33,4950,1200
S009,Shop_9,Lucknow,2025-04-20,P116,Salt,94,36,3384,40,3760,-376
S010,Shop_10,Jaipur,2025-03-07,P111,Coffee,46,36,1656,22,1012,644
S004,Shop_4,Jaipur,2025-06-23,P114,Shampoo,57,39,2223,43,2451,-228
S012,Shop_12,Bangalore,2025-03-14,P119,Detergent,175,94,16450,80,14000,2450
S009,Shop_9,Delhi,2025-05-02,P105,Eggs,158,55,8690,59,9322,-632
S001,Shop_1,Kolkata,2025-04-24,P108,Oil,140,84,11760,87,12180,-420
S017,Shop_17,Hyderabad,2025-03-28,P120,Snacks,157,40,6280,38,5966,314
S006,Shop_6,Hyderabad,2025-01-03,P112,Biscuits,123,41,5043,28,3444,1599
S017,Shop_17,Bangalore,2025-01-27,P108,Oil,75,70,5250,55,4125,1125
S013,Shop_13,Bangalore,2025-06-05,P104,Cheese,68,47,3196,32,2176,1020
S019,Shop_19,Jaipur,2025-06-20,P111,Coffee,24,95,2280,85,2040,240
S003,Shop_3,Pune,2025-02-22,P108,Oil,79,65,5135,56,4424,711
S015,Shop_15,Pune,2025-04-04,P103,Butter,168,52,8736,43,7224,1512
S003,Shop_3,Lucknow,2025-03-20,P102,Bread,144,31,4464,27,3888,576
S017,Shop_17,Jaipur,2025-04-25,P105,Eggs,129,43,5547,43,5547,0
S017,Shop_17,Jaipur,2025-05-04,P118,Flour,30,15,450,10,300,150
S018,Shop_18,Ahmedabad,2025-03-18,P102,Bread,141,10,1410,3,423,987
S009,Shop_9,Ahmedabad,2025-05-16,P101,Milk,115,87,10005,92,10580,-575
S020,Shop_20,Hyderabad,2025-01-30,P104,Cheese,60,40,2400,38,2280,120
S017,Shop_17,Lucknow,2025-05-25,P117,Cereal,111,56,6216,42,4662,1554
S010,Shop_10,Jaipur,2025-05-21,P113,Soap,17,22,374,13,221,153
S007,Shop_7,Jaipur,2025-02-10,P109,Sugar,113,43,4859,32,3616,1243
S006,Shop_6,Hyderabad,2025-02-21,P101,Milk,120,31,3720,31,3720,0
S006,Shop_6,Delhi,2025-03-18,P101,Milk,104,31,3224,34,3536,-312
S009,Shop_9,Delhi,2025-05-23,P110,Tea,48,17,816,4,192,624
S014,Shop_14,Lucknow,2025-01-21,P118,Flour,200,43,8600,47,9400,-800
S019,Shop_19,Mumbai,2025-06-11,P119,Detergent,54,31,1674,21,1134,540
S006,Shop_6,Delhi,2025-03-12,P112,Biscuits,96,21,2016,12,1152,864
S004,Shop_4,Delhi,2025-04-15,P101,Milk,115,76,8740,62,7130,1610
S006,Shop_6,Mumbai,2025-05-05,P106,Juice,78,50,3900,46,3588,312
S004,Shop_4,Mumbai,2025-06-26,P120,Snacks,187,58,10846,52,9724,1122
S017,Shop_17,Mumbai,2025-03-24,P112,Biscuits,167,25,4175,15,2505,1670
S015,Shop_15,Delhi,2025-05-26,P112,Biscuits,61,57,3477,55,3355,122
S004,Shop_4,Ahmedabad,2025-01-27,P109,Sugar,97,78,7566,73,7081,485
S013,Shop_13,Pune,2025-04-11,P118,Flour,150,26,3900,28,4200,-300
S006,Shop_6,Mumbai,2025-03-26,P111,Coffee,173,34,5882,20,3460,2422
S001,Shop_1,Kolkata,2025-02-19,P111,Coffee,153,75,11475,75,11475,0
S010,Shop_10,Chennai,2025-03-04,P109,Sugar,159,56,8904,57,9063,-159
S010,Shop_10,Ahmedabad,2025-04-02,P102,Bread,99,34,3366,21,2079,1287
S009,Shop_9,Lucknow,2025-04-04,P109,Sugar,157,25,3925,16,2512,1413
S006,Shop_6,Hyderabad,2025-01-29,P115,Toothpaste,55,99,5445,100,5500,-55
S007,Shop_7,Lucknow,2025-04-03,P101,Milk,85,97,8245,90,7650,595
S015,Shop_15,Pune,2025-06-26,P104,Cheese,121,66,7986,65,7865,121
S018,Shop_18,Ahmedabad,2025-04-05,P103,Butter,190,40,7600,43,8170,-570
S014,Shop_14,Hyderabad,2025-04-13,P120,Snacks,142,85,12070,88,12496,-426
S005,Shop_5,Ahmedabad,2025-03-18,P115,Toothpaste,12,30,360,22,264,96
S014,Shop_14,Chennai,2025-04-24,P113,Soap,161,88,14168,80,12880,1288
S012,Shop_12,Kolkata,2025-05-23,P109,Sugar,27,54,1458,47,1269,189
S004,Shop_4,Mumbai,2025-04-08,P117,Cereal,77,39,3003,39,3003,0
S003,Shop_3,Jaipur,2025-01-31,P112,Biscuits,62,94,5828,99,6138,-310
S017,Shop_17,Mumbai,2025-03-18,P112,Biscuits,116,98,11368,92,10672,696
S002,Shop_2,Mumbai,2025-05-19,P105,Eggs,31,37,1147,24,744,403
S003,Shop_3,Delhi,2025-01-22,P113,Soap,49,72,3528,66,3234,294
S002,Shop_2,Ahmedabad,2025-03-04,P112,Biscuits,185,25,4625,18,3330,1295
S010,Shop_10,Bangalore,2025-03-21,P115,Toothpaste,52,86,4472,82,4264,208
S017,Shop_17,Lucknow,2025-05-22,P117,Cereal,190,71,13490,61,11590,1900
S005,Shop_5,Mumbai,2025-02-25,P118,Flour,132,18,2376,19,2508,-132
S019,Shop_19,Ahmedabad,2025-06-23,P118,Flour,91,90,8190,84,7644,546
S016,Shop_16,Delhi,2025-02-17,P112,Biscuits,51,60,3060,60,3060,0
S013,Shop_13,Kolkata,2025-03-20,P115,Toothpaste,50,87,4350,72,3600,750
S014,Shop_14,Ahmedabad,2025-01-22,P114,Shampoo,128,30,3840,25,3200,640
S006,Shop_6,Jaipur,2025-02-15,P113,Soap,149,52,7748,37,5513,2235
S012,Shop_12,Jaipur,2025-03-11,P101,Milk,182,31,5642,27,4914,728
S020,Shop_20,Kolkata,2025-06-18,P103,Butter,13,26,338,16,208,130
S014,Shop_14,Mumbai,2025-03-30,P117,Cereal,123,11,1353,1,123,1230
S017,Shop_17,Kolkata,2025-05-08,P118,Flour,58,86,4988,73,4234,754
S018,Shop_18,Bangalore,2025-02-10,P119,Detergent,56,33,1848,27,1512,336
S019,Shop_19,Pune,2025-05-22,P115,Toothpaste,33,84,2772,73,2409,363
S007,Shop_7,Delhi,2025-05-21,P115,Toothpaste,25,80,2000,84,2100,-100
S019,Shop_19,Pune,2025-06-08,P104,Cheese,121,80,9680,85,10285,-605
S020,Shop_20,Ahmedabad,2025-06-24,P110,Tea,126,18,2268,5,630,1638
S017,Shop_17,Hyderabad,2025-04-02,P113,Soap,89,27,2403,22,1958,445
S007,Shop_7,Pune,2025-04-16,P101,Milk,80,49,3920,41,3280,640
S013,Shop_13,Jaipur,2025-01-20,P120,Snacks,113,20,2260,25,2825,-565
S010,Shop_10,Delhi,2025-02-01,P111,Coffee,78,35,2730,27,2106,624
S014,Shop_14,Lucknow,2025-06-03,P115,Toothpaste,197,80,15760,74,14578,1182
S013,Shop_13,Pune,2025-05-09,P102,Bread,199,64,12736,52,10348,2388
S020,Shop_20,Jaipur,2025-03-03,P115,Toothpaste,10,94,940,79,790,150
S020,Shop_20,Hyderabad,2025-01-13,P110,Tea,74,17,1258,2,148,1110
S015,Shop_15,Ahmedabad,2025-03-01,P108,Oil,72,74,5328,64,4608,720
S005,Shop_5,Hyderabad,2025-03-13,P112,Biscuits,192,95,18240,85,16320,1920
S018,Shop_18,Mumbai,2025-06-28,P117,Cereal,87,90,7830,79,6873,957
S011,Shop_11,Kolkata,2025-06-14,P116,Salt,166,72,11952,60,9960,1992
S018,Shop_18,Hyderabad,2025-05-29,P101,Milk,143,89,12727,90,12870,-143
S018,Shop_18,Pune,2025-05-12,P118,Flour,154,52,8008,54,8316,-308
S010,Shop_10,Bangalore,2025-05-19,P109,Sugar,151,82,12382,72,10872,1510
S008,Shop_8,Delhi,2025-05-25,P113,Soap,189,60,11340,48,9072,2268
S015,Shop_15,Ahmedabad,2025-03-01,P110,Tea,184,10,1840,-2,-368,2208
